review_id,location,rating,review_date,review_text
3323,Singapore,4.0,2017-10-31,The first thing to know about Universal is that it's not open very long. It starts at 10am and closes at 6pm. This means you have to get a move on if want to see it all. We were lucky in that it was a quiet day (Tuesday) and the queues were short. A good tip for saving queue time is every ride has a 'single person' line. This line allows you up to the front of the Q but you have to wait for a group of say 3 people on a 4 seater ride and you fill the empty seat. This happens quite often so there is no waiting. Go in as a couple but separately. It's like having a fast pass. Eating is good with plenty of choice. There is a 7/11 with tables just outside the main entrance for half time cheap drinks (just get a exit stamp at the gate to get back in). The roller coasters are the best. All in all it's worth the money. Enjoy
3324,Singapore,3.0,2017-11-01,"I went for the Halloween night to USS, there were long long ques with waiting time ranging from 60 - 150 mins per attraction. The situation is same on all the days. I would recommend people to take the express pass along with the USS ticket to save themselves from these never ending ques. The good part is that the park is good with nice rides and shows. I think USS should restrict on the daily tickets that they sell as it becomes tooooo crowded."
3325,Singapore,4.0,2017-11-03,Spent half a day here. We saw and did enough in that time to have fun and see the rides. We purchased the express pass but I truly don't think it was worth it. We hardly waited in line for very long. But if going in peak time then definitely consider it.
3326,Singapore,5.0,2017-11-05,Loved this place ..it's just awesome.. you actually feel happy and it's a place where everyone can enjoy from kids to adults.. from Rides to shows which are shown..to photographs which one can really love over here..happy happy visiting this place..
3327,Singapore,5.0,2017-11-08,Amazing place to spend entire hectic day Lots n lots of fun rides Be prepared for long standing in que Tip- late evening no rush so try doing maximum rides again Keep your self hydrated and don't miss shows
3328,Singapore,4.0,2017-11-10,"I and my husband became a big fan of Universal Studios concept after visiting one in Los Angeles (LA) in US (2 years ago). So we took unlimited express tickets as we were aware that Universal is usually heavily crowded. This time that was good decision to take unlimited express tickets.  But we were a little disheartened this time as we felt this park was quite small, and congested and less good rides, number of shows, attractions compared to LA one. Same rides/shows were - Transformers, Mummy Returns, Shrek, Water World. These rides are must to do rides as well. For us there was no suspense at all :D  New for us compared to LA - Thrill rides were two roller coasters (battle star, cylon), mind blowing ones. The Madagascar world. Loved it. Beautifully showcased. Any age person will love it. The Puss in Boots ride - Quite innovative one. Kids will like this too.  And yes, look for the park timings before going there, we went in halloween special month so they closed day attractions early at 6 pm to start for horror nights.  Try reaching early in the morning, you can cover all the attractions till 6 pm. If using express ticket then all the attractions can be covered 5-6 hours.  Enjoy!!!"
3329,Singapore,5.0,2017-11-11,"First time experiencing universal studios and glad dat we started ut in singa.  To reach here yoj need to geg to harvour front MRT station. You can choose to go in cable car from here to sentosa island or take ghe sentosa express which is free of charge. Cable car return ticket is 33$ pp. but there are much cheaper options too starting from 13$pp.  Universal studios we took the express ticket and glad we did as it was somewhat crowded i would say. Express ticket gave us the option of doing all rides and walking around studios, experiencing everytibg and also be done ab 3pm. It was very convinient. Other than rides and food shops inside there are shows as well. As you step in glance through what shows you wanna watch and plan for those times.  Try to go in all rides. Cyclon and human are the major rollercoasters. It was fun but scary. However need to exp it.  Food was a bit expensive. Waterbottle is ab 5$ and a can of drink as well. Try to take water n go before hand.  Must do rides Cyclon Human Transformers Jussaric park water ride and there is another. Puss in boots ride. Sesammee street slow ride - so much f fun!"
3330,Singapore,5.0,2017-11-24,"I had gone visit different Aquariums but this place is the best. It's beautiful, very clean and things are well taken care. So many activities to take part in in the Studios. Staffs are helpful and attentive. A must see if you travel to Singapore."
3331,Singapore,5.0,2017-11-25,"We came here to celebrate my daughter’s 7th year birthday. She exclaims that this was her best birthday EVER!  Even our 11 yr old daughter, my 63yr old mother, my wife and I all thoroughly enjoyed!"
3332,Singapore,5.0,2017-11-29,Amazing park for family as well as friends. Entertainment is taken to the highest level. I personally enjoyed the Transformers ride the most. Even Madagascar ride was fun.
3333,Singapore,5.0,2017-12-03,"Wow what an awesome playground for young and old. Plenty of rides, heaps of attractions and things to see and do. Multiple restaurants and eateries to cater to everyone’s tastes. I would strongly suggest getting the Express Pass to reduce your waiting time for rides and attractions to make the absolute most of your time here."
3334,Singapore,4.0,2017-12-06,"I really enjoyed my self to spend my day here, every attraction and show were really entertaining. when the donkey night show is going to start but there as suddenly a technical problem that the show was canceled and we were given an express pass for one attraction only."
3335,Singapore,5.0,2017-12-10,"We had visited here before and could not wait to see everything again! We absolutely love Universal given that we see Minions and Gru, Sesame Street, etc. My husband loves Jurassic Park the most, whereas I love seeing Shrek and Fiona. The shops are always great here, and a wide selection of food and drink is available. We always get amazing ice-creams to cool us down in the heat. Make sure you get a photo with the spinning globe outside the park. Would really recommend for families and adults alike!"
3336,Singapore,3.0,2017-12-13,Singapore Universal studios is second rate compared with its USA counterparts. It is small and lacked the atmosphere that you find in the US theme parks.  It was a real disappointment.
3337,Singapore,5.0,2017-12-16,"Visited Universal Studio on a Thursday and we arrived about 11 am, even though it is the holiday season now we just waited about 5 minutes at the ticket booth to purchase our tickets. There was a large crowd but still it was convenient to move around, but the waiting time for rides was from 20 to 40 minutes. Dining at the many F&B outlets was convenient too, even though crowded there was always a place to seat. Get a express or VIP pass for the rides, saves you time that is wasted on standing in a queue, you might get to experience most of the rides in a day, there was a family with a express pass that finished their ride and we were still waiting in the queue. We had a great time and our 7 year old daughter wanted to go on more rides that we could not due to time factor. I hope the management of RW can improve the waiting area at the taxi stand, it is very hot at the location and makes a person sweat like we just got out of a sauna."
3338,Singapore,5.0,2017-12-19,Wahhh alot of fun at there... there is more than 1 of rollcoaster and its very amazing. First row is the best for play rollcoaster.
3339,Singapore,5.0,2017-12-20,"It was a fantastic trip and the kids were enjoying it. Pity it was raining during that time. Anyway, would love to come back again and overall, it was a very enjoyable trip."
3340,Singapore,5.0,2017-12-20,"Rides are awesome.. Cyclone/Transformers / mummy are definite ones.. Jurassic Park ride always have long queues.. I felt it's not that worth waiting.. For ride lovers who wants to go multiple times, buy express ticket as queues are large for all rides. There are rides for everyone from kids to seniors.."
3341,Singapore,4.0,2017-12-22,Well run place with a full day of fun for all ages. During school holidays and weekends you may experience large crowds which may hamper the fun as you'll be forced to wait in queues for the rides - unless you buy the express pass which doesn't come cheap. It's my second visit and pleased to know the place is well maintained after so many years.
3342,Singapore,5.0,2017-12-24,"I have perviously been Hong Kong and visited Disneyland which is good but a small version. I expected the same of USS. I was mistaken granted the long queues for the rides doesn’t help but that is what is expected on at most theme parks. The transformers ride in 3D was a good highlight, I would say the heat in Singapore can be intense at times so always care drinks & sun cream with you. Watch out for the cool robots!"
3343,Singapore,5.0,2018-01-03,Park is designed well and rides for all ages. Some of the popular rides you got to wait 90mins during the peak times but worth it. Kids will love it have a fantastic time would certainly go back.
3344,Singapore,5.0,2018-01-22,The entry fee is very steeply priced but it is worth every penny you spend. The rides take 45 min to 60 min per ride so you need to prioritize them if you do not want to be disappointed. The film studio experience of Steven Speilberg is awesome so do not miss it. it is once in a life time experience. To cover the universal studio you will require 2 to 3 days to complete.
3345,Singapore,3.0,2018-01-26,"We went to Universal Studios in December 2017. We bought tickets in advance, however still we had wait for a long time in the queue to enter. Park was fully packed and couldn't even walk around freely. Waiting time for some activities (transformer ride) were 1 hr and 45 minutes. We enjoyed the water world. Kids got tired of waiting in the queues for too long for each and every activity."
3346,Singapore,4.0,2018-01-28,"It was a great day to spend there! The ride was so amazing but of course it will push your adrenaline! Be ready :)  However the staffs were not good at all. I mean, some of them are nice to you. But some if them did not put their smile on to the visitors! it MUST BE IMPROVE!!! and the foods bit overprice.  Otherwise, it was a perfect place to spend with your family especially for weekend day!"
3347,Singapore,4.0,2018-02-05,"a bit expensive, but without the express ticket, you will spend 70% of your time waiting in queues. If you are there in Universal studios to place as much as games/rides possible, then express pass is the only choice. The rides are very good; quality of place is excellent."
3348,Singapore,4.0,2018-02-06,"Firstly, the place gets really really crowded and you need express passes and if you don't want to wait in queues for 40 mins per ride . This makes the visit per person super expensive. The express passes have dynamic price and it cost us 60 SGD each on top of the 74 SGD entry fee. So buy both in advance. The transformer and mummy rises were awesome. My 5 year old loved the far far away and Madagascar sections . The live show of waterworks and Steven Spielberg are nice . The shriek movie is ok and Madagascar not real de is ok too. A good one time visit."
3349,Singapore,4.0,2018-02-06,Come here very often as we have the annual pass which is recommended if you plan to visit a few times a year. With young children you still have a choice of a number of attractions and there are shows you can see also. The waterworld show is exciting and if you sit at the front you will get wet. The donkey show is fun and worth a visit. Cylon is the best ride there.
3350,Singapore,4.0,2018-02-07,"I always love to come to Universal Studios. I've been to many different Universal Studios around the world. Although Singapore Universal Studios is small compare to the one in Orlando, Florida but is quite good. The waiting time for playing in Singapore not as bad as in Japan. Overall is worth a visit."
3351,Singapore,5.0,2018-02-08,Enjoyed a day out on a week day with the family. Lots of rides that even my 3 year old could enjoy when accompanied by an adult. Must get a priority pass or you will spend all your time queuing... not cheap but enjoyable and memorable day out.
3352,Singapore,4.0,2018-02-13,"Quick comparison with Tokyo Disney Sea ( I know it is not the same ), Tokyo Disney Sea has better decorations which looks surreal. The excitement after the rides are well... almost the same. At least USS has better roller coasters. My advice are targetted to those who goes in groups and seeks some thrilling adventure.  - It can get real hot during the noon, slippers and shorts are advisable. - Do get a map upon entering. - There are rides which you need to have your bags out into a locker, it is free for the first 30 minutes. - Waiting time for the famous attractions like transfomers 3D, battlestar galatica and revenge of the mummy can easily go up to 140 minutes wait time during the morning  Hacks: 1. Ask for single rider rides for younsters who go with groups. You can easily cut a 140 minute queue , they are usually hidden. 2. As other reviewers said, you have to run into the park early and queue for the best attractions early, BUT I say otherwise. If you plan to visit USS till the closing time, usually 3 hours before closing, tour and huge groups have gone. You can easily enter the main 4 thriller attraction for 5 minutes wait OR LESS."
3353,Singapore,5.0,2018-02-16,"While I still give this a five star, the rides here are not quite as I expected. The indoor roller coaster is the only ride that really impress me. The main roller coaster, the Battlestar Galactica is not as exciting/heart-pounding as I expected.  But my kids surely have a great time with the Sesame Street live show, Shrek 4D adventure, and the special effect show.  I also like the queuing system that allow fast access for solo rider, it really helps me enjoy several rides while my kids are playing in another."
3354,Singapore,4.0,2018-02-21,"Its located at Sentosa Island. You may check the ticket price online and have great deals. It saves time, money and might give good offers.  Cons: Too much waiting time (almost 120 minutes to 170 minutes) for the best and most popular rides. Express entries just give save your time from long ques, but in the end, it merges with the ordinary line. It's good to give 1 full day to just universal Studio rather clubbing it with other attractions of Sentosa Island. Proper Management will save times of tourist.  Pros: It has something for everybody. From Children to adult. Great and fun-filled activities, shows, in-person experience etc."
3355,Singapore,5.0,2018-02-22,"My first time going to Universal Studios Singapore with my family, my daughter loves it so much. I recommend to get their express pass, save us lots of time rather than queue on each ride. Coming early at 10 also helps us since more people coming after lunch. Best to plan your rides route, go to most famous rides right away to avoid long queue. Prepare for big crowds the latter of the day"
3356,Singapore,5.0,2018-02-28,"We came here as two couples and crammed as much as we could into the one day. We visited on a Tuesday and found the crowds to be fewer than expected ( friends went the next day and no crowds, but super hot). Our favourite ride was the transformers ride(went twice) and a free event outside the palace theatre at 5.30.... a perfect way to end our day. We went to the 4D shrek movie ( loved by all). BUT BUT.....you must not miss the waterworld live show... amazing. I can only recommend it highly as a have nothing more than praise for the whole production. Stunts, noise, comedy, romance, action, smoke, loud noises, great show. I thought half day was enough... uh uh... only way to beat the queues is if you are a single person and can go down the single queue line... otherwise expect between a 15 - 30 min ride wait. The queues get shorter closer to 4 pm... enjoy"
3357,Singapore,4.0,2018-02-28,"other than overcrowd, this place is good for time killing. if u have enough budget, buy the express pass to cut the queue"
3358,Singapore,4.0,2018-03-21,"If you're only visiting for one day and if you're traveling with young children, express passes are a must. We visited on a Wednesday thinking it won't be so busy and initially when we arrived around 11.30am the lines were pretty short. However this soon changed with lines for some rides becoming between 30 to 60 mins, which is a very looong wait with kids! After we decided to get express passes ($50 each, even for our 4 year old!) We were able to skip the long queues and complete the rides quickly. For the rollercoasters that our daughter wasn't able to go on, the parent staying with her didn't have to wait for long while the other parent went on the ride and came back - usually back within 10 mins! We were also able to get front row seats for most of the rides. So although the passes were very expensive, we didn't regret getting them. Definitely do get them earlier in the day as the day goes on, the passes become more expensive, going up to $70 each. Also one thing to note for parents with babies in carriers, I wasn't able to go on the rides even the very tame ones with the baby in the carrier, which was a bit annoying, as it meant we couldn't do rides together as a family."
3359,Singapore,5.0,2018-03-24,I really love the trains and playing there.... We got there by tour. You can go there by metros then you can take cable car to sentosa island.
3360,Singapore,4.0,2018-03-26,"Nice place for one time visit, you need one complete day to see all the attractions here, Transformers ride( kind of roller coaster) was awsome). Book your tickets from Klook for good discount, otherwise tickets are a bit overpriced."
3361,Singapore,5.0,2018-03-27,"Tucked in the island of Sentosa. Connected to Resorts World . Place has everything for children and adults alike . Many to see . Enjoy the rides. Having the priority fast pass will make it easier. Many restaurants , food stalls , souvenir shops and even restrooms , in almost every corner. Rides galore, from Transformers 3D , the Mummy , Battlestar Galactica among others. Recommended to try is the Rapids by Jurassic Park ,since it is exclusive only to this country . This amusement park has no Harry Potter yet, but who knows ?"
3362,Singapore,4.0,2018-03-31,"We had a lot of fun at Universal Studios on Sentosa. It's much smaller than those in the USA, so you won't need more than a day. In fact, we went mid-week and it was really quiet. The longest we waited for rides was 15 minutes and we literally walked straight on to The Mummy and Transformers."
3363,Singapore,1.0,2018-04-07,- Park is small. - Rides are nothing to shout about. - Facilites are poorly maintained. - Not much mascot walking around. - Mercendise in stores are getting lesser and lesser items. - Many photo booth stores are abandon. - Waiting times for rides displayed not updated accurately. - when it rained more than half of the ride is closed. - been there 5 times this year and not a single time i have seen the parade( due to weather condition ). - food is meh and expensive. A takeaway mac would be a better option. - masvot costume looks old and fadef  + Good broadway and entertainment shows. + i am thinking very hard for any good points.  The last time i went most of the rides are closed and the parade is cancelled due to raining when i dont see a raindrop falling from the sky. Waiting time not updated regularly. And each ride has only 1 staff attending to it. Its looks that the park is on the verge from bankruptcy and could closed any moment.  Atrocious park. Please look elsewhere if u are going to this park on a raining day.  At
3364,Singapore,3.0,2018-04-08,"At Singapore Dollar 76 per head it is really expensive. But after paying so much and able to do only about 7 rides in the whole day, you feel cheated. The reason is all main attractions have a minimum waiting time of one hour plus. Even the smaller kids rides also have a minimum waiting time of 45 minutes. If you have to skip the queue you have to pay 50sgd extra per person. Also it started raining in the evening after which all rides were closed. Request them to reduce the waiting time at rides so that we get more value for our money."
3365,Singapore,5.0,2018-04-09,Loved the day and after being to Disneyland Hong Kong and Movie World Gold Coast this rang rings around all of them! Singapore you are an example to the world for cleanliness and terrific service- why can’t we all learn from Singapore? Excellent value for money and excellent food great day for parents and kids A++++
3366,Singapore,4.0,2018-04-11,"We thoroughly enjoyed our day out at Universal Singapore. Felt like a kid again. There are rides and activities to suite all tastes. The unlimited express pass was worth it for the rides we went on more than twice ☺️. It is smaller than Orlando so manage your expectations. Easy access via trains, busses and taxi’s."
3367,Singapore,5.0,2018-04-15,"Smaller than the park in Orlando, but still has the essence of universal and makes it easier to manage to get around in one day. There are only 2 “extreme” rides in the park. But there are plenty of other rides. The water world stunt show was good. All restaurants except one serve Asian food. There is one that serves burgers etc."
3368,Singapore,5.0,2018-04-17,"We went on the weekend, and it was jampacked! The heat, the massive no. of people, and long lines makes it stressful. Some rides take more than 60 minutes. Not to mention those who bought the express tickets, that give them priority in lines. The plus side is some of those rides have air-conditioned queuing areas. The food is pricey, but that is expected in theme parks. I say it's excellent because despite the cons mentioned, my dad who I brought here for his out of the country trip, enjoyed it so much."
3369,Singapore,5.0,2018-04-18,"My first visit here with my hubby. I can't take rides but my hubby loves to! To my surprise, other than fast racing rides, there are so many interesting and fun activities at USS. The weather was extremely hot, and the food and drinks sold at USS were so exorbitant. In addition, what is the most important is the queue. We went on Thursday and the period was not a public/school holiday, thus the queue was very manageable. For those fast rides, the waiting time was about 20 minutes and quite a number of queues took us only 5 minutes. There were 2-3 exceptional one where we took about 35-40 minutes to enter. In overall, if you want to enjoy to the max, please visit during weekdays which do not fall under public/school holidays.  The environment was great and the architecture of each building was unique, so please don't forget to charge your camera/phone to full bar for amazing photo shooting! We two took so many photos wherever we went to. Also, the amenities at USS are considered complete and good too.  Despite fast and challenging rides, the activities are quite kids friendly, and fine for someone like me (who can't take rides at all) to play as well. So, don't worry if you think you would waste the money for the tickets just because you can't enjoy the rides. There are more than what you could imagine to have fun there.  So, please give it a visit when you are in Singapore next time :-)"
3370,Singapore,5.0,2018-04-19,"Located on the Sentosa Island, conveniently connected and easily approachable. If you are looking for some true blue adrenaline rush......Reach early and be the last ones to leave....Revenge of the Mummy, Battlestar Galactica, Transformers and Lost World Rapids adventure, are by far the best....lots of rides and things for the Kids also...."
3371,Singapore,5.0,2018-04-20,"Had so many confusions about this place. It’s a theme park with some great rides and experiences. As it’s in Sentosa island, you can reach there by cab/ Uber/ MRT/ Cable car. So, choose the most convenient option for you. I would suggest to keep at least 4-5 hours for this place and it is WORTHY! Among the rides, I enjoyed most the Transformers, the Mummy and the war star Gualactica"
3372,Singapore,4.0,2018-04-20,Kids loved the place loved the rides be prepared to pay high prices for food and drinks. The only down side Was there was only one character there and we spent all day at the park we were here 4 years ago and there was heaps
3373,Singapore,4.0,2018-04-25,"This is a great place, different world completely. I bought ticket direct from website and with S$30 extra got the express pass. It was wednesday when I visited and still express pass was worth it, although on a lot of rides there was only 10-15 minutes wait, but in 3-4 main rides we skipped the que of 40 minutes wait. So it was worth it, as this helped us save a lot of time. But at few rides there was no express lane, and this should not have been the case. Some rides were under maintenance, not good as tourists visit for a day. Overall great experience."
3374,Singapore,4.0,2018-05-06,"The location of Sentoza island makes this an exhilarating place and creates unforgettable memories. A must visit for everyone visiting Singapore. From blockbuster film rides to the different Zones, from Hollywood to Madagascar this place has a variety of rides to suit all genres. To top it all we loved the sensations, the smell, the beautiful skyline and joyous feel that this place gives,"
3375,Singapore,4.0,2018-05-06,"One can take the Sentosa express from harbour front Vivo city to Sentosa, it's also only a mile walk from the mall to Sentosa along the broadwalk. Universal opens at 10 AM, It is suggested to reach at the earliest so you can cover most attractions with lesser waiting line. If you're a single rider, make full use of the single rider queue in all the major attractions . Express pass is suggested for the weekends as the waiting time is usually upwards of 45 mins in the 2 roller coasters, mummy ride and the Jurassic Park enclave. Plenty of places to eat, don't forget to carry your water bottle and sunglasses :)"
3376,Singapore,5.0,2018-05-11,"This one's a must for tourists visiting Singapore,you must soak in the experience Sun really beats down ,so carry your hats n caps Those who can please buy the 1 time express pass ,50 Singapore $ extra/person but really saves you the time in the rides ,enables you to complete every attraction Go for the rides 1st cyclone ,battlestar galactica, ancient Egypt, puss in boots ,wings ,saves your tummy the toss ,they are the best part ,especially cyclone n human ,Egypt ride Shrek 4d experience and transformers 3d is a pleasing one ,so don't miss it Madagascar and the spaghetti space chase rides are a complete drag ,skip if your running short on time Jurassic park 2 rides were shut Waterworld show is a lot of hype, the performers add a bit of fun, don't expect too much and you won't be disappointed ,the best part is the sea plane landing right at the end Hollywood shows are average ,save them for the last Food at discovery inside the universal studios had pretty limited options ,flat taste for the Indian palate, go for the other options available Travel by the Singapore metro ,saves you both money and time The place is the smallest of the universal studios but the experience is big especially if it's your first Place is colourful ,festive spirit to the entire surroundings, kids have a blast We skipped a few rides ,difficult to complete all so prioritise"
3377,Singapore,5.0,2018-05-17,A place designed for all age visitors. Your kids will love the rides & elders will love the ambiance.
3378,Singapore,3.0,2018-05-18,"Getting inside USS was like deja vu. USS looks a lot like HK Disneyland so it did not excite us as much as we did when we were at Disneyland. Getting a ride was also challenging, especially under the summer heat with small kids. That Transformers Ride, though, was a blast! It highlighted our visit. Jurassic ride also made our day.  I don’t know, but I feel like USS is too expensive for what was just waiting inside for the guests. But don’t get me wrong, this place is still wonderful and memorable for the kids. If given the chance, I would come back on a winter instead."
3379,Singapore,4.0,2018-05-24,This is a place where kids can really enjoy. However the queues can get into your nerve so be extra patient. Wear comfy clothes and bring extra ones. Bottled waters are ok to bring but drinking fountains can also be found in the park. We got to universal via the boardwalk from the vivo city mall. It’s approximately 1km covered comfortable walk and you can take pictures along the way too..the best part is it’s free! (Free as of the moment I don’t know next year).
3380,Singapore,5.0,2018-05-26,If you are from asia this is the one and only universal studio in asia. So plz don't forget to have fun at there
3381,Singapore,5.0,2018-05-27,"We have visited universal studio more than once - this time also it was a great experience. This time since my kids are teens, they could use all rides and go to each attractions unlike few years back when we went.  Must visit attraction of Singapore."
3382,Singapore,3.0,2018-05-28,"Arrived as the gates opened and left when the parked closed to maximize the time and to enjoy all the rides and attractions. The wait times vary and the indicator times help with the decision to ride or not. The park is clean and efficient not as slick as Disney in moving people onto rides but not too bad. The food is expensive, we lunched at Mel's and frankly it was the worst hamburger ever and expensive too. S$6.50 for a water is an indicator of what you need to budget for the day. Mid week is lessor crowds but school groups. A captive market and they know it which is reflected in the pricing."
3383,Singapore,3.0,2018-06-02,Universal studios in Singapore it have a lot of fun thing that you can play. But the problem that I wait for more than 1 hour in the line.
3384,Singapore,5.0,2018-06-07,"This was such a fun day out for us. Best day of the year do far. This theme park is do cool and is surrounded by fantastic resorts. This theme park caters to families with small children and thrill seekers. Tickets are $76 per adult and it's an extra $50 per adult for fast passes - Definitely worth it! For thrill seekers the best rides are Jurassic Park, Revenge of the Mummy, Cylon and Battlestar Galactica. Can't wait to return!"
3385,Singapore,4.0,2018-06-10,"Very good attraction! A little smaller of course than Florida’s, but it feels the same and that’s what matters. With lines alternating between 15-35 min, you can cover everything in 5-6 hours You’ll have a fun and enjoyable day."
3386,Singapore,4.0,2018-06-18,We are an older couple who went without children. The water world show was incredible. We went on a mid week morning so the crowds were not too bad.
3387,Singapore,3.0,2018-06-18,"Arriving on Sentosa is nice by itself, we took the cable car. Arrived at Universal, tickets checked and we were in. We have been to Universal in USA so we were debating to buy the fast pass. The lady we spoke to actually advised us NOT to buy them advising that the park is not that busy and she was correct. The max we waited for any one ride was 20 minutes! The Mummy ride was empty, taking only 2-3 minutes to walk to the actual seating area. I ended up doing this ride 3 times in a matter of minutes. The park is tiny compared to their sister park in USA, we walked round it seeing everything, within a few hours! We did go on a weekday which is hopefully why it was empty. There are photographers on standby which will take a photo of you and then scan a card which you take to the viewing area near the main shop. As most places in Singapore, the toilets are amazingly clean. Always an attendant on standby clearing up. There are food and water stands located everywhere too, and in the heat we had, plenty of water was drunk. We did go the food court for lunch which was very busy, but we found a table. Like most places like these, prices are higher. They do have lockers at the entrance where you can store your bags, we paid $15 for the day but these can also be booked for hours if needed."
3388,Singapore,4.0,2018-06-24,"A place to Visit in Singapore. Some of the rides will make your trip all the more worthy. Do not miss 1) the Transformers, - 4D expereince - Its legendary 2) The Cylon and Human Roller Coaster rides 3) The Water World Stunt show, 4) the Shrek 4D Movie. I believe the Revenge of the Mummy is also a good ride, but this is something i could not experience given the volume of visitors and the waiting time for the rides.  Pack yourselves a set of Wet wipes and bottled water and you are all set to go. There are eateries and restaurants inside the Studios which serve decent food (and yes they are expensive than the hotels outside, but then you have little choice other than bringing our own snacks).  On an extremely busy day expect at least 90 mins to 120 mins of waiting time for each of the shows i listed above (except the Water world, which has a huge theatre/arena and you may be lucky to find a place there sooner). The Extremely long queues and waiting times for a 2 to 5 minutes of Ride experience may appear ridiculous, but they are worth it.  Based on my experience, here is a quick tip for which you will thank me. Do not get into the Transformers 4D ride during the morning hours, go there at the end of the day (around 5 pm), and you should virtually find no queue. In fact we went on this ride twice in succession with a zero queue experience in the evening. (The same ride took us close to 1.5 hours in the morning).  Its a place to visit with Kids and Grand Parents alike and something you should not miss at Singapore.  For an extra 65 SGD on top of your ticket you can skip the long queues and enter the express line. This is one good way to ensure that you can experience Many rides on a single day, which otherwise you cannot take due to the time taken for each ride. For those of you who can afford an additional 65 SGD per person, this is the best option to beat the queues.  Lockers are needed to park your bag and other loose stuff when going for some rides. Lockers are free for 1st half hour and are you are charged after that. (And the folks at universal studios have timed their rides so you definitely end up paying for the lockers :-)...its a necessary evil.)"
3389,Singapore,5.0,2018-06-27,"This is fabulous, the variety of things to do and see is great. Make sure you have plenty of water as it was very humid when we were there . Loved Sesame Street section it was a great day out. Plenty of places to eat or shop. A kids paradise. Even big kids."
3390,Singapore,4.0,2018-07-04,"Visited Weds 4th July, got there early and also bought Express tickets so it was not a cheap day out ($400+ just for 3 person entry) but we experienced all the main rides, the longest i waited on Express lane was 15 mins for Battlestar Coaster (the main line was 80 minutes for this ride though!).  It was fairly easy to get on rides from 10am through to about 3pm when the park got noticeably more busy and uncomfortable in the heat, and we decided we had seen enough to not battle through the crowds any longer.  Best rides that made it worthwhile were Transformers, The Mummy, Jurassic Park rapids, Battlestar coaster.  Food onsite was reasonably priced but very low quality but that theme parks i guess"
3391,Singapore,5.0,2018-07-07,"One of the most amazing things in Sentosa is Universal Studios, Singapore. The famous Universal globe at the entrance is a good place for a few clicks. I suggest you get a Pass because if you're unlucky, you may be waiting for hours in the queue for some rides. The Jurassic park ride and The Transformers ride are some of the must-dos in the park. The Madagascar ride, the Sesame Street ride and the Treasure Hunters ride are some good rides if you have kids with you. The Battlestar Galactica roller coaster is a must for roller coaster lovers. Just check the day's schedule so that you don't miss any meet and greets or any special show. Once you're done with the rides, you could spend time shopping for merchandise in the main street, filled with shops and restaurants. But some of the shops are a little bit pricey, so you might want to take care of the price. Otherwise, it is a must to visit on your trip to Singapore"
3392,Singapore,1.0,2018-07-08,"Went to the Park with 3 families on Saturday 7/7 and expected a large holiday crowd. Started the day with our tickets printout being partially declined at the entrance so we had to buy new tickets. Despite the crowds and heat, the kids enjoyed the park. Things started to get bad in late afternoon. We were just sitting at Mel's burger resto (in New york area) when 2 of our kids, aged 11 and 6, asked to ride the carrousel. We let them go by themselves because it was not that far. After about 30 mins, our kids had not returned to Mels so we quickly walked to check. Surprisingly, we found our kids broke down crying not far from Mels because the USS staff didnt let them return to the restaurant as the park being closed early at 6pm for private function. What would happen if the kids got lost in the crowd. I asked for explanation from this staff and he defended his position that the older brother didnt help. What the hell. We've been to many amusement parks around the world. I have to say this USS is the most unfriendly to children."
3393,Singapore,5.0,2018-07-09,"Having read quite a bit about USS before going there, I realized USS pretty similar to the ones situated in other parts of the world. However, that didn't dent an experience of overall satisfaction.  A standard USS ticket can be purchased online or at the entry gate and costs 76 SGD (includes 5 SGD meal and 5 SGD retail vouchers). You might also get additional discounts if purchasing tickets online with a MasterCard powered debit/credit card. Having said that, I must mention that you will most likely be disappointed if you've not purchased the Express pass (price varies by day). For the most popular rides, the wait time usually is 60-80 minutes and this wait will swiftly eat away your time, not to mention how mentally and physically draining it can be. The Express pass will reduce the wait time to 10 minutes per ride. You see the difference now, don't you. Despite having the Express Pass, it took me and wife about 6 hours to cover about 75% of USS. You can imagine how long it will take someone to cover the park without it.  Coming to the park itself, it has quite a few attractions for people of all age groups. They have these Meet and Greet sessions with movie characters where kids can get pictures clicked and meet their favorite animated stars, movie making sessions, live shows and the biggest attraction, the rides themselves. All of this is divided based on themes. They have some interesting rides at the Jurassic World and Ancient Egypt. The roller coasters are a must try and the best of them all is the Transformers ride. Don't miss out on it, come what may. Since these ride are high speed and turn you upside down, there ask all guests to remove all accessories and put them in a locker. A full day locker costs 20 SGD or 4 SGD per hour with a cap of 20 SGD. They also have free to use lockers at some rides where wait times are high. These lockers however have a time limit. They're free only for 45 mins, after which they cost 4 SGD per hour with a maximum of 20 SGD for a day. Be aware of this or you'll end up paying quite a bit.  The food at USS although looks to be prepared hygienically lacks in taste and is extremely overpriced. You're better off heading out of USS for your meals.  All in all, a great experience but very tiring so be prepared for a physical exertion before going."
3394,Singapore,5.0,2018-07-10,"Not a big theme park fan, but I couldn't visit Singapore with my 11 year old and not go to Universal. We had the most amazing day. Buy the fast track passes and it saves lots and lots of time, well worth a visit, 1/2 days is more than enough."
3395,Singapore,2.0,2018-07-10,Waited 2 hours 30 mins for rides. Only managed to get on 3 rides from the time parked was opened till closed.
3396,Singapore,5.0,2018-07-10,This is my 4th time I visited Universal Studios Singapore but this time I enjoyed the christmas spirit.
