request_id,created_date,borough,descriptor
65959805,2025-08-26T08:39:28.000,BRONX,Pothole
65954035,2025-08-26T08:53:34.000,STATEN ISLAND,Pothole
65958618,2025-08-26T08:55:52.000,QUEENS,Pothole
65962400,2025-08-26T08:56:55.000,QUEENS,Defective Hardware
65961222,2025-08-26T09:01:26.000,BROOKLYN,Cave-in
65957717,2025-08-26T09:02:14.000,BROOKLYN,Cave-in
65955442,2025-08-26T09:03:12.000,BROOKLYN,Cave-in
65958879,2025-08-26T09:05:32.000,BROOKLYN,Blocked - Construction
65962155,2025-08-26T09:05:47.000,QUEENS,Pothole
65959806,2025-08-26T09:07:37.000,STATEN ISLAND,Pothole
65960069,2025-08-26T09:07:39.000,BROOKLYN,Cave-in
65960068,2025-08-26T09:08:28.000,BROOKLYN,Cave-in
65957716,2025-08-26T09:09:38.000,BROOKLYN,Cave-in
65958883,2025-08-26T09:11:02.000,BROOKLYN,Cave-in
65962396,2025-08-26T09:11:51.000,BROOKLYN,Cave-in
65958622,2025-08-26T09:21:10.000,BROOKLYN,Pothole
65954288,2025-08-26T09:24:11.000,BROOKLYN,Blocked - Construction
65954041,2025-08-26T09:25:00.000,QUEENS,Pothole
65962391,2025-08-26T09:25:20.000,BRONX,Cave-in
65954047,2025-08-26T09:30:42.000,BROOKLYN,Pothole
65954289,2025-08-26T09:38:24.000,QUEENS,Cave-in
65954297,2025-08-26T09:39:15.000,QUEENS,Failed Street Repair
65959804,2025-08-26T09:50:49.000,BRONX,Pothole
65954040,2025-08-26T09:56:31.000,QUEENS,Pothole
65956534,2025-08-26T09:57:34.000,MANHATTAN,Line/Marking - After Repaving
65956922,2025-08-26T09:57:59.000,STATEN ISLAND,Blocked - Construction
65956923,2025-08-26T10:00:04.000,MANHATTAN,Failed Street Repair
65962394,2025-08-26T10:03:04.000,QUEENS,Cave-in
65954195,2025-08-26T10:03:59.000,BROOKLYN,Dumpster - Construction Waste
65959808,2025-08-26T10:09:30.000,QUEENS,Pothole
65958881,2025-08-26T10:11:15.000,BROOKLYN,Cave-in
65956521,2025-08-26T10:12:44.000,QUEENS,Blocked - Construction
65955192,2025-08-26T10:13:28.000,BROOKLYN,Pothole
65959279,2025-08-26T10:14:51.000,MANHATTAN,Failed Street Repair
65955191,2025-08-26T10:21:18.000,MANHATTAN,Pothole
65953724,2025-08-26T10:30:21.000,MANHATTAN,Cave-in
65960736,2025-08-26T10:32:26.000,QUEENS,Pothole
65954039,2025-08-26T10:33:05.000,QUEENS,Pothole
65962154,2025-08-26T10:33:29.000,QUEENS,Pothole
65956528,2025-08-26T10:36:59.000,BROOKLYN,Cave-in
65962395,2025-08-26T10:41:57.000,BRONX,Cave-in
65954293,2025-08-26T10:52:21.000,BROOKLYN,Cave-in
65954290,2025-08-26T10:55:40.000,QUEENS,Cave-in
65955440,2025-08-26T10:59:47.000,QUEENS,Cave-in
65958312,2025-08-26T11:03:15.000,MANHATTAN,Cave-in
65961217,2025-08-26T11:03:57.000,QUEENS,Blocked - Construction
65960072,2025-08-26T11:22:05.000,BROOKLYN,Defective Hardware
65958885,2025-08-26T11:22:22.000,BRONX,Cave-in
65970046,2025-08-26T11:25:42.000,QUEENS,Pothole
65960066,2025-08-26T11:36:04.000,MANHATTAN,Cave-in
65955446,2025-08-26T11:38:32.000,MANHATTAN,Failed Street Repair
65956523,2025-08-26T11:51:48.000,BRONX,Cave-in
65954324,2025-08-26T11:53:47.000,BROOKLYN,Plate Condition - Noisy
65960968,2025-08-26T11:57:15.000,MANHATTAN,Pothole
65962402,2025-08-26T11:59:22.000,BROOKLYN,Failed Street Repair
65960074,2025-08-26T12:03:44.000,QUEENS,Line/Marking - Faded
65955184,2025-08-26T12:10:48.000,BRONX,Pothole
65960065,2025-08-26T12:11:02.000,BROOKLYN,Cave-in
65957719,2025-08-26T12:11:45.000,QUEENS,Cave-in
65955444,2025-08-26T12:13:54.000,BROOKLYN,Defective Hardware
65956532,2025-08-26T12:18:45.000,QUEENS,Failed Street Repair
65954046,2025-08-26T12:20:01.000,BROOKLYN,Pothole
65954295,2025-08-26T12:21:05.000,BROOKLYN,Defective Hardware
65962153,2025-08-26T12:33:07.000,QUEENS,Pothole
65960070,2025-08-26T12:36:29.000,QUEENS,Cave-in
65957120,2025-08-26T12:46:42.000,MANHATTAN,Cave-in
65954299,2025-08-26T13:02:35.000,QUEENS,Line/Marking - Faded
65954854,2025-08-26T13:05:43.000,QUEENS,"Rough, Pitted or Cracked Roads"
65955443,2025-08-26T13:05:43.000,QUEENS,Defective Hardware
65960961,2025-08-26T13:06:00.000,STATEN ISLAND,Pothole
65958617,2025-08-26T13:09:52.000,STATEN ISLAND,Pothole
65955439,2025-08-26T13:11:58.000,MANHATTAN,Cave-in
65957714,2025-08-26T13:18:31.000,QUEENS,Cave-in
65955438,2025-08-26T13:20:00.000,QUEENS,Blocked - Construction
65955186,2025-08-26T13:24:04.000,QUEENS,Pothole
65956527,2025-08-26T13:25:07.000,MANHATTAN,Cave-in
65956530,2025-08-26T13:25:23.000,QUEENS,Cave-in
65956522,2025-08-26T13:49:18.000,QUEENS,Blocked - Construction
65954038,2025-08-26T13:51:09.000,QUEENS,Pothole
65959803,2025-08-26T13:56:25.000,BRONX,Pothole
65961224,2025-08-26T13:58:33.000,QUEENS,Failed Street Repair
65956526,2025-08-26T14:02:12.000,BROOKLYN,Cave-in
65957711,2025-08-26T14:06:41.000,BROOKLYN,Blocked - Construction
65957744,2025-08-26T14:07:16.000,QUEENS,Plate Condition - Noisy
65958887,2025-08-26T14:10:31.000,QUEENS,Cave-in
65958880,2025-08-26T14:10:47.000,BROOKLYN,Cave-in
65958888,2025-08-26T14:17:09.000,BROOKLYN,Cave-in
65957449,2025-08-26T14:19:23.000,QUEENS,Pothole
65957721,2025-08-26T14:21:44.000,BROOKLYN,Failed Street Repair
65958890,2025-08-26T14:22:49.000,MANHATTAN,"Rough, Pitted or Cracked Roads"
65959472,2025-08-26T14:26:05.000,BROOKLYN,"Rough, Pitted or Cracked Roads"
65956289,2025-08-26T14:29:58.000,QUEENS,Pothole
65955461,2025-08-26T14:32:29.000,BROOKLYN,Plate Condition - Noisy
65960960,2025-08-26T14:33:26.000,STATEN ISLAND,Pothole
65959579,2025-08-26T14:37:21.000,STATEN ISLAND,Pothole
65962398,2025-08-26T14:39:12.000,BROOKLYN,Defective Hardware
65957715,2025-08-26T14:40:10.000,QUEENS,Cave-in
65961219,2025-08-26T14:45:04.000,QUEENS,Cave-in
65970048,2025-08-26T14:45:34.000,BROOKLYN,Pothole
65964177,2025-08-26T14:46:45.000,BROOKLYN,Pothole
65971280,2025-08-26T14:47:20.000,BROOKLYN,Pothole
65962987,2025-08-26T14:47:56.000,BROOKLYN,Pothole
65962986,2025-08-26T14:48:22.000,BROOKLYN,Pothole
65968862,2025-08-26T14:51:28.000,BROOKLYN,Pothole
65954294,2025-08-26T14:52:31.000,QUEENS,Defective Hardware
65962985,2025-08-26T15:01:49.000,BROOKLYN,Pothole
65967649,2025-08-26T15:02:33.000,BROOKLYN,Pothole
65971279,2025-08-26T15:03:01.000,BROOKLYN,Pothole
65971278,2025-08-26T15:03:24.000,BROOKLYN,Pothole
65971277,2025-08-26T15:04:05.000,BROOKLYN,Pothole
65966501,2025-08-26T15:04:31.000,BROOKLYN,Pothole
65966500,2025-08-26T15:05:03.000,BROOKLYN,Pothole
65962984,2025-08-26T15:05:44.000,BROOKLYN,Pothole
65968861,2025-08-26T15:06:33.000,BROOKLYN,Pothole
65964176,2025-08-26T15:07:12.000,BROOKLYN,Pothole
65971276,2025-08-26T15:07:50.000,BROOKLYN,Pothole
65953815,2025-08-26T15:12:10.000,QUEENS,Pothole
65968860,2025-08-26T15:16:33.000,BROOKLYN,Pothole
65954034,2025-08-26T15:19:02.000,BRONX,Pothole
65956288,2025-08-26T15:21:31.000,BRONX,Pothole
65959578,2025-08-26T15:21:35.000,BRONX,Pothole
65962392,2025-08-26T15:26:49.000,BROOKLYN,Cave-in
65960959,2025-08-26T15:29:24.000,BRONX,Pothole
65955437,2025-08-26T15:32:15.000,STATEN ISLAND,Blocked - Construction
65956525,2025-08-26T15:44:50.000,QUEENS,Cave-in
65957453,2025-08-26T15:53:18.000,MANHATTAN,Pothole
65960967,2025-08-26T15:53:37.000,MANHATTAN,Pothole
65957452,2025-08-26T15:53:49.000,MANHATTAN,Pothole
65962161,2025-08-26T15:54:08.000,MANHATTAN,Pothole
65960067,2025-08-26T15:54:17.000,BRONX,Cave-in
65959813,2025-08-26T15:54:18.000,MANHATTAN,Pothole
65962160,2025-08-26T15:54:29.000,MANHATTAN,Pothole
65960966,2025-08-26T15:54:41.000,MANHATTAN,Pothole
65956292,2025-08-26T15:54:53.000,MANHATTAN,Pothole
65958621,2025-08-26T15:55:03.000,MANHATTAN,Pothole
65954044,2025-08-26T15:55:13.000,MANHATTAN,Pothole
65962159,2025-08-26T15:55:23.000,MANHATTAN,Pothole
65960965,2025-08-26T15:55:46.000,MANHATTAN,Pothole
65955190,2025-08-26T15:56:03.000,MANHATTAN,Pothole
65962158,2025-08-26T15:56:16.000,MANHATTAN,Pothole
65956291,2025-08-26T15:56:31.000,MANHATTAN,Pothole
65962157,2025-08-26T15:56:59.000,MANHATTAN,Pothole
65955189,2025-08-26T15:57:16.000,MANHATTAN,Pothole
65955188,2025-08-26T15:57:35.000,MANHATTAN,Pothole
65958620,2025-08-26T15:58:07.000,MANHATTAN,Pothole
65959812,2025-08-26T15:58:22.000,MANHATTAN,Pothole
65959811,2025-08-26T15:58:38.000,MANHATTAN,Pothole
65954043,2025-08-26T15:58:49.000,MANHATTAN,Pothole
65955441,2025-08-26T16:18:38.000,QUEENS,Cave-in
65954298,2025-08-26T16:20:38.000,STATEN ISLAND,Failed Street Repair
65959802,2025-08-26T16:31:38.000,BRONX,Pothole
65960064,2025-08-26T16:33:09.000,MANHATTAN,Blocked - Construction
65956287,2025-08-26T16:44:34.000,BRONX,Pothole
65957713,2025-08-26T16:48:06.000,MANHATTAN,Cave-in
65962151,2025-08-26T17:01:03.000,QUEENS,Pothole
65955447,2025-08-26T17:23:47.000,QUEENS,"Rough, Pitted or Cracked Roads"
65962404,2025-08-26T17:30:05.000,MANHATTAN,"Rough, Pitted or Cracked Roads"
65960075,2025-08-26T17:39:52.000,MANHATTAN,Plate Condition - Open
65960963,2025-08-26T17:40:47.000,QUEENS,Pothole
65957720,2025-08-26T17:42:42.000,MANHATTAN,Cave-in
65960969,2025-08-26T17:48:13.000,BROOKLYN,Pothole
65955187,2025-08-26T18:08:00.000,MANHATTAN,Pothole
65957540,2025-08-26T18:21:05.000,QUEENS,Line/Marking - After Repaving
65954037,2025-08-26T18:21:35.000,QUEENS,Pothole
65956524,2025-08-26T18:27:45.000,BROOKLYN,Cave-in
65962403,2025-08-26T18:27:48.000,QUEENS,Failed Street Repair
65957448,2025-08-26T18:39:06.000,QUEENS,Pothole
65957718,2025-08-26T19:03:37.000,QUEENS,Cave-in
65961220,2025-08-26T19:07:57.000,BROOKLYN,Cave-in
65954952,2025-08-26T19:15:09.000,QUEENS,Pothole
65962399,2025-08-26T19:16:53.000,BROOKLYN,Defective Hardware
65960964,2025-08-26T19:18:15.000,MANHATTAN,Pothole
65954291,2025-08-26T19:24:46.000,BROOKLYN,Cave-in
65957712,2025-08-26T19:33:38.000,STATEN ISLAND,Cave-in
65959807,2025-08-26T19:50:16.000,QUEENS,Pothole
65961223,2025-08-26T20:05:14.000,BROOKLYN,Defective Hardware
65956560,2025-08-26T20:09:12.000,MANHATTAN,Plate Condition - Noisy
65960071,2025-08-26T20:34:10.000,BROOKLYN,Cave-in
65962401,2025-08-26T20:51:34.000,BROOKLYN,Defective Hardware
65960076,2025-08-26T20:54:55.000,BROOKLYN,Plate Condition - Shifted
65955445,2025-08-26T20:59:03.000,QUEENS,Defective Hardware
65962397,2025-08-26T21:11:00.000,QUEENS,Cave-in
65962147,2025-08-26T21:13:38.000,BRONX,Pothole
65954296,2025-08-26T21:17:20.000,MANHATTAN,Defective Hardware
65962390,2025-08-26T21:21:36.000,QUEENS,Blocked - Construction
65957454,2025-08-26T21:24:31.000,BROOKLYN,Pothole
65953819,2025-08-26T21:26:32.000,BROOKLYN,Pothole
65962149,2025-08-26T21:30:11.000,QUEENS,Pothole
65958886,2025-08-26T21:39:58.000,BROOKLYN,Cave-in
65962393,2025-08-26T21:43:17.000,QUEENS,Cave-in
65956531,2025-08-26T22:27:26.000,BROOKLYN,Failed Street Repair
65954036,2025-08-26T22:44:44.000,QUEENS,Pothole
65956533,2025-08-26T22:57:32.000,BROOKLYN,Failed Street Repair
65958616,2025-08-26T23:38:56.000,STATEN ISLAND,Pothole
65958884,2025-08-26T23:54:11.000,MANHATTAN,Cave-in
65956529,2025-08-27T01:24:27.000,BRONX,Cave-in
65976336,2025-08-27T01:26:55.000,BROOKLYN,Pothole
65980191,2025-08-27T01:29:39.000,BROOKLYN,Pothole
65972523,2025-08-27T01:30:39.000,BROOKLYN,Pothole
65973809,2025-08-27T01:31:38.000,BROOKLYN,Pothole
65981572,2025-08-27T01:32:48.000,QUEENS,Pothole
65978898,2025-08-27T01:34:39.000,QUEENS,Pothole
65980185,2025-08-27T01:36:00.000,QUEENS,Pothole
65978897,2025-08-27T01:37:09.000,QUEENS,Pothole
65972519,2025-08-27T01:38:03.000,QUEENS,Pothole
65973805,2025-08-27T01:39:01.000,QUEENS,Pothole
65954042,2025-08-27T01:42:02.000,MANHATTAN,Pothole
65953818,2025-08-27T01:43:07.000,MANHATTAN,Pothole
65960958,2025-08-27T01:55:50.000,BRONX,Pothole
65965093,2025-08-27T03:56:57.000,BRONX,Unsafe Worksite
65971585,2025-08-27T06:18:31.000,QUEENS,Pothole
65972518,2025-08-27T07:00:00.000,STATEN ISLAND,Pothole
65967377,2025-08-27T07:29:46.000,MANHATTAN,Defective Hardware
65969166,2025-08-27T07:31:27.000,QUEENS,Pothole
65963537,2025-08-27T07:42:07.000,BROOKLYN,Cave-in
65971854,2025-08-27T07:45:10.000,BRONX,Cave-in
65967030,2025-08-27T07:49:40.000,BROOKLYN,Cave-in
65968200,2025-08-27T07:50:36.000,QUEENS,Cave-in
65971863,2025-08-27T07:51:04.000,BROOKLYN,Cave-in
65964731,2025-08-27T07:57:21.000,BROOKLYN,Defective Hardware
65964725,2025-08-27T08:11:01.000,QUEENS,Blocked - Construction
65964466,2025-08-27T08:14:44.000,QUEENS,Pothole
65968749,2025-08-27T08:17:13.000,STATEN ISLAND,Cave-in
65971872,2025-08-27T08:25:32.000,BRONX,"Rough, Pitted or Cracked Roads"
65969418,2025-08-27T08:28:34.000,BROOKLYN,Cave-in
65967947,2025-08-27T08:32:53.000,QUEENS,Pothole
65963264,2025-08-27T08:39:20.000,QUEENS,Pothole
65968571,2025-08-27T08:48:14.000,MANHATTAN,Defective Hardware
65968208,2025-08-27T08:52:15.000,BROOKLYN,"Rough, Pitted or Cracked Roads"
65963543,2025-08-27T08:54:25.000,MANHATTAN,"Rough, Pitted or Cracked Roads"
65964723,2025-08-27T09:08:32.000,BROOKLYN,Blocked - Construction
65970674,2025-08-27T09:14:34.000,BROOKLYN,Plate Condition - Noisy
65969163,2025-08-27T09:15:17.000,BRONX,Pothole
65965342,2025-08-27T09:15:32.000,STATEN ISLAND,Pothole
65965656,2025-08-27T09:16:35.000,QUEENS,Pothole
65971274,2025-08-27T09:17:43.000,QUEENS,Pothole
65962729,2025-08-27T09:18:31.000,MANHATTAN,Defective Hardware
65969964,2025-08-27T09:19:17.000,STATEN ISLAND,"Rough, Pitted or Cracked Roads"
65964095,2025-08-27T09:24:36.000,STATEN ISLAND,Plate Condition - Noisy
65967946,2025-08-27T09:27:05.000,QUEENS,Pothole
65969968,2025-08-27T09:39:32.000,STATEN ISLAND,Defective Hardware
65970374,2025-08-27T09:43:11.000,QUEENS,Pothole
65963267,2025-08-27T09:46:05.000,MANHATTAN,Pothole
65971584,2025-08-27T09:48:16.000,BRONX,Pothole
65970651,2025-08-27T09:56:23.000,BROOKLYN,Blocked - Construction
65969423,2025-08-27T09:58:22.000,BROOKLYN,Failed Street Repair
65965659,2025-08-27T10:07:48.000,BROOKLYN,Pothole
65970653,2025-08-27T10:07:57.000,QUEENS,Cave-in
65971856,2025-08-27T10:13:16.000,QUEENS,Cave-in
65971855,2025-08-27T10:19:46.000,QUEENS,Cave-in
65970658,2025-08-27T10:20:22.000,BROOKLYN,Plate Condition - Shifted
65964729,2025-08-27T10:21:49.000,BRONX,Cave-in
65970655,2025-08-27T10:24:28.000,BROOKLYN,Defective Hardware
65969309,2025-08-27T10:26:11.000,BROOKLYN,Dumpster - Construction Waste
65971858,2025-08-27T10:26:28.000,BROOKLYN,Cave-in
65964721,2025-08-27T10:27:01.000,MANHATTAN,Blocked - Construction
65966403,2025-08-27T10:30:12.000,STATEN ISLAND,Defective Hardware
65967945,2025-08-27T10:34:54.000,QUEENS,Pothole
65969419,2025-08-27T10:35:17.000,MANHATTAN,Cave-in
65969416,2025-08-27T10:35:59.000,QUEENS,Cave-in
65964724,2025-08-27T10:43:42.000,BROOKLYN,Blocked - Construction
65964105,2025-08-27T10:51:49.000,STATEN ISLAND,Cave-in
65963536,2025-08-27T11:02:46.000,BRONX,Cave-in
65967949,2025-08-27T11:03:32.000,BROOKLYN,Pothole
65966778,2025-08-27T11:04:08.000,BROOKLYN,Pothole
65966776,2025-08-27T11:04:40.000,QUEENS,Pothole
65966775,2025-08-27T11:05:14.000,QUEENS,Pothole
65964468,2025-08-27T11:13:10.000,MANHATTAN,Pothole
65964727,2025-08-27T11:14:34.000,BRONX,Cave-in
65963535,2025-08-27T11:18:12.000,BRONX,Cave-in
65968201,2025-08-27T11:23:51.000,BROOKLYN,Cave-in
65964467,2025-08-27T11:24:20.000,MANHATTAN,Pothole
65968207,2025-08-27T11:25:01.000,QUEENS,"Rough, Pitted or Cracked Roads"
65965918,2025-08-27T11:32:16.000,MANHATTAN,"Rough, Pitted or Cracked Roads"
65964465,2025-08-27T11:39:53.000,QUEENS,Pothole
65971192,2025-08-27T11:56:34.000,STATEN ISLAND,"Rough, Pitted or Cracked Roads"
65969417,2025-08-27T11:58:16.000,MANHATTAN,Cave-in
65967942,2025-08-27T12:01:29.000,STATEN ISLAND,Pothole
65965917,2025-08-27T12:05:15.000,BROOKLYN,Cave-in
65963562,2025-08-27T12:05:39.000,QUEENS,Plate Condition - Noisy
65971871,2025-08-27T12:12:03.000,STATEN ISLAND,Cave-in
65964726,2025-08-27T12:13:13.000,QUEENS,Cave-in
65969424,2025-08-27T12:15:05.000,BROOKLYN,"Rough, Pitted or Cracked Roads"
65967034,2025-08-27T12:22:03.000,BROOKLYN,"Rough, Pitted or Cracked Roads"
65967646,2025-08-27T12:22:37.000,QUEENS,Pothole
65971857,2025-08-27T12:28:17.000,MANHATTAN,Cave-in
65967033,2025-08-27T12:29:42.000,QUEENS,Failed Street Repair
65969422,2025-08-27T12:37:49.000,BROOKLYN,Failed Street Repair
65963266,2025-08-27T12:44:05.000,MANHATTAN,Pothole
65971862,2025-08-27T12:57:07.000,BRONX,Cave-in
65963532,2025-08-27T13:02:20.000,QUEENS,Blocked - Construction
65963913,2025-08-27T13:07:56.000,MANHATTAN,Defective Hardware
65970673,2025-08-27T13:12:26.000,QUEENS,Plate Condition - Noisy
65967941,2025-08-27T13:16:52.000,STATEN ISLAND,Pothole
65967376,2025-08-27T13:21:12.000,STATEN ISLAND,Blocked - Construction
65967027,2025-08-27T13:23:06.000,BRONX,Cave-in
65963260,2025-08-27T13:25:40.000,STATEN ISLAND,Pothole
65968199,2025-08-27T13:34:36.000,BRONX,Blocked - Construction
65967944,2025-08-27T13:37:54.000,QUEENS,Pothole
65965655,2025-08-27T13:43:49.000,QUEENS,Pothole
65965654,2025-08-27T13:45:33.000,QUEENS,Pothole
65970045,2025-08-27T13:58:51.000,QUEENS,Pothole
65968202,2025-08-27T14:11:13.000,BROOKLYN,Cave-in
65964464,2025-08-27T14:15:51.000,QUEENS,Pothole
65967943,2025-08-27T14:20:01.000,QUEENS,Pothole
65963541,2025-08-27T14:24:19.000,QUEENS,Defective Hardware
65980194,2025-08-27T14:38:15.000,BROOKLYN,Pothole
65978903,2025-08-27T14:39:20.000,BROOKLYN,Pothole
65975072,2025-08-27T14:40:20.000,BROOKLYN,Pothole
65976339,2025-08-27T14:40:57.000,BROOKLYN,Pothole
65975071,2025-08-27T14:41:33.000,BROOKLYN,Pothole
65976338,2025-08-27T14:42:03.000,BROOKLYN,Pothole
65978899,2025-08-27T14:42:22.000,QUEENS,Pothole
65977601,2025-08-27T14:42:33.000,BROOKLYN,Pothole
65977600,2025-08-27T14:43:15.000,BROOKLYN,Pothole
65978902,2025-08-27T14:43:39.000,BROOKLYN,Pothole
65976337,2025-08-27T14:44:21.000,BROOKLYN,Pothole
65980193,2025-08-27T14:44:40.000,BROOKLYN,Pothole
65972524,2025-08-27T14:45:12.000,BROOKLYN,Pothole
65973811,2025-08-27T14:45:45.000,BROOKLYN,Pothole
65978901,2025-08-27T14:46:19.000,BROOKLYN,Pothole
65967025,2025-08-27T14:57:00.000,QUEENS,Blocked - Construction
65969421,2025-08-27T14:59:12.000,BROOKLYN,Failed Street Repair
65967032,2025-08-27T15:09:23.000,BRONX,Failed Street Repair
65971273,2025-08-27T15:26:19.000,QUEENS,Pothole
65970650,2025-08-27T15:33:56.000,MANHATTAN,Blocked - Construction
65971865,2025-08-27T15:37:42.000,QUEENS,Defective Hardware
65969165,2025-08-27T15:39:47.000,QUEENS,Pothole
65970373,2025-08-27T15:43:08.000,QUEENS,Pothole
65971864,2025-08-27T15:48:27.000,BROOKLYN,Defective Hardware
65971861,2025-08-27T15:50:02.000,QUEENS,Cave-in
65971870,2025-08-27T15:51:29.000,BROOKLYN,"Rough, Pitted or Cracked Roads"
65970657,2025-08-27T16:00:13.000,STATEN ISLAND,Failed Street Repair
65970372,2025-08-27T16:10:51.000,QUEENS,Pothole
65971860,2025-08-27T16:11:42.000,MANHATTAN,Cave-in
65964463,2025-08-27T16:14:14.000,QUEENS,Pothole
65981574,2025-08-27T16:19:38.000,BROOKLYN,Pothole
65965915,2025-08-27T16:20:17.000,BROOKLYN,Blocked - Construction
65980192,2025-08-27T16:20:18.000,BROOKLYN,Pothole
65973810,2025-08-27T16:20:58.000,BROOKLYN,Pothole
65978900,2025-08-27T16:21:27.000,BROOKLYN,Pothole
65963263,2025-08-27T16:22:21.000,QUEENS,Pothole
65963262,2025-08-27T16:28:59.000,QUEENS,Pothole
65968205,2025-08-27T16:31:50.000,BROOKLYN,Failed Street Repair
65965652,2025-08-27T16:33:26.000,STATEN ISLAND,Pothole
65963542,2025-08-27T16:46:31.000,QUEENS,Failed Street Repair
65965657,2025-08-27T16:54:37.000,BROOKLYN,Pothole
65964735,2025-08-27T16:58:46.000,MANHATTAN,"Rough, Pitted or Cracked Roads"
65963261,2025-08-27T17:02:26.000,QUEENS,Pothole
65968198,2025-08-27T17:20:06.000,QUEENS,Blocked - Construction
65966777,2025-08-27T17:38:23.000,MANHATTAN,Pothole
65969164,2025-08-27T17:41:38.000,QUEENS,Pothole
65966774,2025-08-27T17:43:36.000,QUEENS,Pothole
65969415,2025-08-27T17:55:24.000,BRONX,Blocked - Construction
65967948,2025-08-27T17:59:38.000,BROOKLYN,Pothole
65971853,2025-08-27T18:02:14.000,BRONX,Cave-in
65963539,2025-08-27T18:02:53.000,MANHATTAN,Defective Hardware
65963538,2025-08-27T18:13:18.000,MANHATTAN,Defective Hardware
65964734,2025-08-27T18:13:43.000,QUEENS,"Rough, Pitted or Cracked Roads"
65968204,2025-08-27T18:15:24.000,QUEENS,Cave-in
65966773,2025-08-27T18:26:02.000,QUEENS,Pothole
65968206,2025-08-27T18:46:39.000,QUEENS,"Rough, Pitted or Cracked Roads"
65965651,2025-08-27T18:55:17.000,STATEN ISLAND,Pothole
65969420,2025-08-27T18:59:27.000,BROOKLYN,Defective Hardware
65964733,2025-08-27T19:00:32.000,QUEENS,Defective Hardware
65965653,2025-08-27T19:05:36.000,QUEENS,Pothole
65963534,2025-08-27T19:07:30.000,QUEENS,Cave-in
65971866,2025-08-27T19:10:16.000,BROOKLYN,Defective Hardware
65963533,2025-08-27T19:10:37.000,QUEENS,Cave-in
65967029,2025-08-27T19:12:29.000,QUEENS,Cave-in
65970652,2025-08-27T19:14:03.000,QUEENS,Cave-in
65968203,2025-08-27T19:22:13.000,BROOKLYN,Cave-in
65967026,2025-08-27T19:41:37.000,QUEENS,Cave-in
65971868,2025-08-27T19:42:16.000,BROOKLYN,Defective Hardware
65970654,2025-08-27T20:06:38.000,MANHATTAN,Defective Hardware
65967940,2025-08-27T20:37:52.000,BRONX,Pothole
65970371,2025-08-27T20:45:23.000,QUEENS,Pothole
65964730,2025-08-27T21:11:37.000,BRONX,Cave-in
65965916,2025-08-27T21:14:03.000,BROOKLYN,Cave-in
65971867,2025-08-27T21:39:16.000,QUEENS,Defective Hardware
65963268,2025-08-27T21:48:55.000,BROOKLYN,Pothole
65963540,2025-08-27T22:07:57.000,STATEN ISLAND,Defective Hardware
65971272,2025-08-27T22:20:09.000,QUEENS,Pothole
65964722,2025-08-27T22:20:15.000,BROOKLYN,Blocked - Construction
65967028,2025-08-27T22:26:46.000,QUEENS,Cave-in
65970659,2025-08-27T22:31:45.000,BROOKLYN,Plate Condition - Shifted
65967031,2025-08-27T22:37:42.000,BROOKLYN,Defective Hardware
65971888,2025-08-27T22:55:12.000,MANHATTAN,Plate Condition - Noisy
65971859,2025-08-27T23:10:41.000,MANHATTAN,Cave-in
65963563,2025-08-27T23:12:31.000,MANHATTAN,Plate Condition - Noisy
65980187,2025-08-27T23:18:30.000,QUEENS,Pothole
65977597,2025-08-27T23:19:34.000,QUEENS,Pothole
65969168,2025-08-27T23:20:00.000,BROOKLYN,Pothole
65977596,2025-08-27T23:20:26.000,QUEENS,Pothole
65964728,2025-08-27T23:23:04.000,BROOKLYN,Cave-in
65977595,2025-08-27T23:29:24.000,QUEENS,Pothole
65980186,2025-08-27T23:30:15.000,QUEENS,Pothole
65981573,2025-08-27T23:31:53.000,QUEENS,Pothole
65970656,2025-08-27T23:37:31.000,QUEENS,Defective Hardware
65964732,2025-08-27T23:53:27.000,QUEENS,Defective Hardware
65969167,2025-08-28T00:15:21.000,BROOKLYN,Pothole
65971869,2025-08-28T00:35:31.000,BROOKLYN,Failed Street Repair
65981571,2025-08-28T01:40:26.000,QUEENS,Pothole
65977599,2025-08-28T05:49:46.000,QUEENS,Pothole
65979310,2025-08-28T07:14:48.000,QUEENS,Pothole
65979303,2025-08-28T07:29:35.000,BRONX,Pothole
65975069,2025-08-28T07:38:21.000,QUEENS,Pothole
65976733,2025-08-28T07:40:20.000,STATEN ISLAND,Pothole
65981984,2025-08-28T07:42:01.000,STATEN ISLAND,Pothole
65979304,2025-08-28T07:43:47.000,STATEN ISLAND,Pothole
65975724,2025-08-28T07:47:16.000,BROOKLYN,Cave-in
65972982,2025-08-28T07:48:27.000,MANHATTAN,Pothole
65982255,2025-08-28T07:57:41.000,MANHATTAN,Plate Condition - Noisy
65982233,2025-08-28T08:20:13.000,BROOKLYN,Cave-in
65979543,2025-08-28T08:22:42.000,BROOKLYN,Cave-in
65974472,2025-08-28T08:23:34.000,BROOKLYN,Cave-in
65982232,2025-08-28T08:24:41.000,BROOKLYN,Cave-in
65978242,2025-08-28T08:25:42.000,BROOKLYN,Cave-in
65981994,2025-08-28T08:35:11.000,QUEENS,Pothole
65974967,2025-08-28T08:37:29.000,MANHATTAN,Cave-in
65975068,2025-08-28T08:45:45.000,QUEENS,Pothole
65972985,2025-08-28T08:47:22.000,QUEENS,Pothole
